id,Age,Gender,Org
2369369658,<=18,male,non-org
75954113,>=40,male,non-org
1.43247E+18,>=40,male,is-org
1.43247E+18,>=40,male,is-org
32539175,>=40,male,non-org
7.20229E+17,>=40,male,non-org
1.36537E+18,30-39,male,non-org
1.3362E+18,30-39,male,is-org
1.3362E+18,30-39,male,is-org
1.3362E+18,30-39,male,is-org
1.2158E+18,19-29,male,non-org
757036958,19-29,male,non-org
2518853983,<=18,male,is-org
82063748,30-39,male,is-org
1.14462E+18,>=40,male,non-org
1.14462E+18,>=40,male,non-org
56362969,>=40,male,non-org
1.39294E+18,<=18,female,is-org
52117006,19-29,female,non-org
2355175141,>=40,male,non-org
1.41289E+18,30-39,male,is-org
1.04114E+18,<=18,male,non-org
1.38366E+18,19-29,male,non-org
1.33377E+18,30-39,male,is-org
1.39685E+18,<=18,male,non-org
17537057,>=40,male,is-org
1.20997E+18,<=18,male,non-org
3158488970,19-29,female,non-org
171576698,19-29,male,non-org
1.40383E+18,>=40,male,is-org
1.34599E+18,<=18,female,non-org
1.34599E+18,<=18,female,non-org
1.34599E+18,<=18,female,non-org
306035256,19-29,male,non-org
9.53846E+17,>=40,female,is-org
1.3293E+18,<=18,male,non-org
1.40638E+18,>=40,male,is-org
856214647,<=18,male,is-org
856214647,<=18,male,is-org
1.43972E+18,30-39,male,non-org
266426952,19-29,male,non-org
95884066,19-29,male,non-org
1734356648,>=40,male,is-org
1734356648,>=40,male,is-org
1734356648,>=40,male,is-org
52858746,<=18,female,non-org
1.11649E+18,<=18,male,non-org
1.37564E+18,<=18,male,is-org
1.38534E+18,>=40,male,is-org
1.2334E+18,<=18,male,non-org
9.84493E+17,<=18,male,non-org
1.23092E+18,<=18,male,non-org
1.17563E+18,<=18,male,non-org
2536404604,<=18,male,non-org
1.40058E+18,>=40,male,is-org
1.40058E+18,>=40,male,is-org
1.40058E+18,>=40,male,is-org
21395143,>=40,male,non-org
1.29861E+18,<=18,female,non-org
704917560,>=40,male,non-org
500391621,>=40,male,non-org
2346685911,19-29,male,non-org
1.37028E+18,19-29,male,non-org
1.30126E+18,19-29,male,non-org
1.39186E+18,>=40,female,is-org
9.51606E+17,19-29,male,non-org
1.22262E+18,30-39,male,non-org
9.00429E+17,<=18,female,non-org
1.33073E+18,<=18,male,non-org
106924906,30-39,male,non-org
106924906,30-39,male,non-org
106924906,30-39,male,non-org
352003255,30-39,male,non-org
1.39182E+18,>=40,male,non-org
20010763,>=40,male,non-org
7.88935E+17,30-39,male,is-org
19575489,<=18,male,non-org
9.50701E+17,30-39,male,non-org
9.88579E+17,19-29,male,non-org
1.43474E+18,<=18,male,non-org
1.43474E+18,<=18,male,non-org
43808990,19-29,female,non-org
1.36531E+18,30-39,male,non-org
1.34492E+18,<=18,female,non-org
1.30757E+18,<=18,female,non-org
1.34631E+18,<=18,male,non-org
1242272480,19-29,male,non-org
8.95143E+17,19-29,female,non-org
589498306,30-39,male,non-org
108645462,19-29,male,non-org
1.13738E+18,<=18,male,is-org
8.79762E+17,>=40,male,non-org
24948980,>=40,male,non-org
1.26942E+18,30-39,male,non-org
459924017,<=18,male,non-org
1.43176E+18,>=40,male,non-org
1.26149E+18,30-39,male,is-org
199992480,19-29,male,non-org
1.14514E+18,19-29,female,non-org
1.26583E+18,<=18,male,non-org
3010096511,19-29,male,non-org
1.26861E+18,<=18,male,non-org
2942296103,19-29,male,non-org
8.19741E+17,30-39,male,non-org
2260163551,19-29,male,non-org
3014045251,>=40,male,is-org
1.05495E+18,>=40,male,non-org
2470991885,<=18,male,non-org
1.41243E+18,<=18,male,non-org
1.43065E+18,>=40,male,non-org
1.12456E+18,<=18,male,non-org
1.07927E+18,>=40,male,non-org
1.01606E+18,>=40,female,is-org
72906858,>=40,male,is-org
1.39165E+18,<=18,male,is-org
1.39165E+18,<=18,male,is-org
1.39165E+18,<=18,male,is-org
377329021,19-29,male,non-org
3437130609,<=18,male,non-org
288923307,19-29,female,non-org
620484352,>=40,male,is-org
8.35985E+17,19-29,female,non-org
170581144,19-29,female,non-org
7.92474E+17,19-29,male,non-org
8.62329E+17,>=40,male,is-org
1.35341E+18,<=18,male,non-org
3374520975,19-29,male,non-org
2694154514,>=40,male,non-org
2401309343,30-39,female,non-org
8.54628E+17,<=18,male,non-org
1.22125E+18,>=40,male,non-org
1.3343E+18,<=18,male,non-org
1.35863E+18,<=18,male,non-org
1.24518E+18,19-29,male,non-org
1.37556E+18,>=40,male,is-org
1.41548E+18,19-29,male,non-org
2277225928,<=18,female,non-org
319437124,19-29,female,non-org
319437124,19-29,female,non-org
7.56857E+17,19-29,male,non-org
1.38731E+18,<=18,male,non-org
8.67414E+17,<=18,male,non-org
3041301099,<=18,female,non-org
2249076422,19-29,male,non-org
2249076422,19-29,male,non-org
2249076422,19-29,male,non-org
1.11796E+18,<=18,male,non-org
217442033,19-29,male,non-org
1.11175E+18,<=18,male,non-org
304684588,<=18,male,non-org
353568320,<=18,female,non-org
475844784,<=18,male,is-org
2620452053,19-29,male,non-org
1.18652E+18,<=18,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
1.44195E+18,<=18,female,non-org
1.43783E+18,<=18,male,non-org
1.40427E+18,>=40,male,non-org
1.1678E+18,30-39,male,non-org
1.23134E+18,<=18,male,non-org
110299604,19-29,female,non-org
1.34212E+18,>=40,female,is-org
9.3022E+17,19-29,female,non-org
13964152,>=40,male,non-org
1069594764,<=18,male,non-org
1.29141E+18,30-39,male,non-org
38199710,30-39,male,non-org
1.09828E+18,19-29,male,non-org
1.35271E+18,<=18,male,non-org
1.35271E+18,<=18,male,non-org
1.09026E+18,19-29,male,non-org
371594183,19-29,male,non-org
1.38565E+18,>=40,female,is-org
1.32092E+18,>=40,male,non-org
1.41258E+18,<=18,male,non-org
1.13872E+18,19-29,male,non-org
1464421446,19-29,male,non-org
3096569622,30-39,male,non-org
7.6279E+17,<=18,male,non-org
1.15822E+18,<=18,female,non-org
1.15822E+18,<=18,female,non-org
2372696941,<=18,male,non-org
1.28738E+18,19-29,female,non-org
3435841385,<=18,male,is-org
776153473,<=18,male,is-org
1.25147E+18,<=18,male,non-org
1.35793E+18,>=40,male,is-org
1.02229E+18,<=18,male,non-org
3912073873,<=18,female,non-org
1.02207E+18,<=18,female,non-org
1.39332E+18,30-39,male,is-org
3183369163,>=40,male,is-org
1.42208E+18,19-29,female,is-org
1.10216E+18,19-29,male,non-org
1.10216E+18,19-29,male,non-org
1.35241E+18,30-39,male,non-org
7.63441E+17,19-29,male,non-org
16511202,30-39,male,non-org
1.19743E+18,30-39,male,non-org
1.19743E+18,30-39,male,non-org
1.0771E+18,<=18,female,non-org
1.0771E+18,<=18,female,non-org
1617816367,19-29,male,non-org
8.04177E+17,>=40,male,non-org
3338732056,30-39,male,non-org
1.33383E+18,<=18,male,non-org
3028353932,19-29,male,non-org
1.36329E+18,<=18,male,non-org
7.68217E+17,>=40,male,is-org
1.26334E+18,>=40,male,is-org
1.18052E+18,>=40,male,non-org
1276464187,30-39,female,non-org
1.32625E+18,30-39,male,non-org
1.3753E+18,>=40,male,is-org
1.22769E+18,>=40,male,non-org
4072978993,19-29,male,non-org
4072978993,19-29,male,non-org
1.24773E+18,<=18,male,is-org
1.08257E+18,19-29,male,non-org
772255460,<=18,male,non-org
1.40901E+18,>=40,male,is-org
13560972,<=18,male,non-org
13560972,<=18,male,non-org
1.40635E+18,>=40,male,is-org
1.18994E+18,19-29,male,non-org
1.43267E+18,>=40,male,non-org
304252873,>=40,male,non-org
1598695550,30-39,female,non-org
1.39753E+18,<=18,male,is-org
4880375893,<=18,male,non-org
303158350,>=40,male,non-org
3007821212,19-29,male,non-org
7.35424E+17,>=40,female,is-org
3584058255,19-29,male,non-org
1574178582,<=18,male,non-org
14526639,30-39,male,non-org
3665496204,19-29,male,non-org
616797042,<=18,male,non-org
1.12693E+18,<=18,male,non-org
2518999703,19-29,male,non-org
3197513420,19-29,male,non-org
28871967,19-29,male,non-org
1.0174E+18,<=18,male,non-org
1.42357E+18,<=18,male,non-org
294856929,19-29,female,non-org
8.97366E+17,30-39,male,is-org
1.38259E+18,<=18,male,is-org
8.97366E+17,30-39,male,is-org
8.97366E+17,30-39,male,is-org
8.97345E+17,>=40,male,non-org
1153705152,>=40,male,is-org
298602588,30-39,female,is-org
1.01067E+18,19-29,male,non-org
55073257,19-29,male,non-org
1.20611E+18,19-29,male,non-org
9.97219E+17,19-29,male,non-org
87979936,<=18,male,non-org
627940568,>=40,male,non-org
1.35739E+18,19-29,male,non-org
1.33465E+18,>=40,female,non-org
16918364,<=18,male,non-org
3400638964,19-29,male,non-org
7.51613E+17,>=40,male,non-org
543484445,<=18,male,non-org
1.2997E+18,>=40,male,non-org
1.37401E+18,30-39,male,non-org
15952843,>=40,male,non-org
15952843,>=40,male,non-org
1.05555E+18,<=18,male,non-org
1546676532,>=40,female,non-org
376714248,<=18,male,non-org
1.39165E+18,<=18,male,is-org
1.39165E+18,<=18,male,is-org
7.68217E+17,>=40,male,is-org
7.68217E+17,>=40,male,is-org
7.68217E+17,>=40,male,is-org
1545994664,19-29,male,is-org
1545994664,19-29,male,is-org
1.14354E+18,19-29,female,non-org
18202112,19-29,male,non-org
317558918,19-29,female,non-org
1.01385E+18,<=18,male,is-org
1422677904,<=18,male,non-org
16399202,>=40,male,non-org
1.40599E+18,>=40,male,is-org
1.39685E+18,<=18,male,non-org
1.43176E+18,30-39,female,non-org
8.1325E+17,<=18,female,non-org
3301111052,30-39,male,non-org
7.89583E+17,<=18,male,non-org
8320872,>=40,male,non-org
1.44379E+18,>=40,male,non-org
1.32227E+18,<=18,male,non-org
1.33137E+18,>=40,male,is-org
1.40636E+18,>=40,male,is-org
1.40636E+18,>=40,male,is-org
1.40636E+18,>=40,male,is-org
1.40636E+18,>=40,male,is-org
1.06436E+18,30-39,male,non-org
181808476,19-29,male,non-org
1.36087E+18,<=18,male,non-org
1.05195E+18,<=18,male,is-org
2177891641,30-39,male,non-org
1.3703E+18,>=40,male,is-org
4769920862,19-29,male,non-org
1.13955E+18,30-39,male,non-org
3893288712,19-29,male,non-org
3893288712,19-29,male,non-org
109017980,30-39,male,non-org
1228892215,>=40,male,non-org
1228892215,>=40,male,non-org
1228892215,>=40,male,non-org
2170878193,30-39,male,non-org
1.39768E+18,>=40,male,is-org
1.2438E+18,>=40,male,non-org
42086886,<=18,female,is-org
7.35761E+17,>=40,male,non-org
772710205,>=40,male,non-org
1.41229E+18,19-29,female,non-org
246448164,30-39,male,non-org
7.85895E+17,19-29,male,non-org
45603991,30-39,male,non-org
1.42969E+18,<=18,female,non-org
1.3895E+18,<=18,male,non-org
54942050,>=40,male,non-org
2626640733,19-29,male,non-org
125405067,19-29,male,non-org
15074895,19-29,male,non-org
15074895,19-29,male,non-org
1.38532E+18,>=40,male,is-org
1887445236,>=40,male,is-org
325380298,19-29,male,non-org
1.43055E+18,30-39,male,non-org
515505290,30-39,female,is-org
515505290,30-39,female,is-org
3197610440,<=18,male,non-org
1.12064E+18,>=40,male,non-org
1.09452E+18,>=40,male,non-org
1.12063E+18,<=18,male,non-org
32410188,19-29,female,non-org
1.33492E+18,>=40,female,non-org
89850065,<=18,female,non-org
8.43939E+17,<=18,male,non-org
2931649027,<=18,male,non-org
77240925,19-29,male,non-org
1.3753E+18,>=40,male,is-org
1.1456E+18,19-29,male,non-org
1.39818E+18,19-29,male,non-org
466543019,<=18,male,is-org
39012823,>=40,male,non-org
80687707,>=40,female,non-org
4771314439,>=40,male,non-org
569322302,30-39,male,non-org
96763603,<=18,male,non-org
1.406E+18,>=40,male,is-org
1.40635E+18,>=40,male,is-org
1.31797E+18,<=18,female,non-org
1.35587E+18,<=18,male,non-org
964592220,>=40,male,non-org
1.28151E+18,19-29,male,non-org
1.36029E+18,19-29,male,non-org
1225730882,19-29,female,non-org
9.07559E+17,<=18,male,non-org
8.36937E+17,19-29,female,is-org
397477573,30-39,male,non-org
4214822781,<=18,male,non-org
4214822781,<=18,male,non-org
97825434,19-29,female,non-org
1.26047E+18,<=18,male,non-org
1186901094,<=18,female,non-org
362898925,19-29,male,non-org
1734356648,>=40,male,is-org
1734356648,>=40,male,is-org
7.83338E+17,>=40,male,non-org
1889803688,>=40,male,is-org
14089534,19-29,male,non-org
3439073703,>=40,male,non-org
1.19743E+18,30-39,male,non-org
340696305,30-39,male,non-org
158067020,30-39,male,non-org
1.40565E+18,>=40,male,is-org
270783318,19-29,male,non-org
9.12455E+17,>=40,male,non-org
1.42602E+18,<=18,female,non-org
1633666736,19-29,male,non-org
9.53846E+17,>=40,female,is-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
2785563448,19-29,male,non-org
7.15509E+17,19-29,male,non-org
1.1973E+18,19-29,female,non-org
3896176095,30-39,male,non-org
776153473,<=18,male,is-org
1.34392E+18,<=18,male,non-org
1286238691,>=40,male,is-org
1.25133E+18,<=18,male,non-org
1.25968E+18,<=18,female,non-org
1.25968E+18,<=18,female,non-org
1.44155E+18,30-39,male,non-org
1265153646,<=18,male,non-org
2222069576,<=18,male,non-org
38958981,30-39,female,non-org
12263542,30-39,male,non-org
82533292,<=18,female,non-org
1.15011E+18,19-29,male,non-org
120329291,<=18,male,is-org
15285457,30-39,female,non-org
106924906,30-39,male,non-org
106924906,30-39,male,non-org
106924906,30-39,male,non-org
1.2773E+18,>=40,male,non-org
9.54378E+17,19-29,male,is-org
736043144,<=18,male,non-org
2969019881,>=40,male,non-org
119859870,>=40,male,non-org
1.3707E+18,19-29,female,non-org
1.44313E+18,<=18,male,non-org
1.1083E+18,<=18,female,non-org
1.18795E+18,<=18,female,non-org
1.24537E+18,<=18,male,non-org
9.51639E+17,30-39,male,non-org
30818734,30-39,male,non-org
20993026,>=40,male,non-org
30817551,19-29,male,non-org
83136231,>=40,male,non-org
1260837036,>=40,male,non-org
3028353932,19-29,male,non-org
822798451,30-39,male,non-org
8.05219E+17,<=18,male,non-org
87047285,19-29,female,non-org
1350254514,19-29,male,non-org
16670983,30-39,male,is-org
1.33538E+18,<=18,male,non-org
1.35489E+18,<=18,male,non-org
7.14732E+17,>=40,male,is-org
2763997308,<=18,female,non-org
23161383,>=40,female,non-org
1.39804E+18,>=40,male,non-org
1.21476E+18,<=18,male,non-org
2291356909,>=40,male,is-org
2911349476,>=40,male,is-org
1.04827E+18,<=18,male,non-org
1060300261,>=40,male,is-org
9.20262E+17,>=40,male,non-org
3269570569,<=18,male,non-org
16754301,>=40,male,non-org
9.80469E+17,<=18,male,non-org
9.54473E+17,30-39,male,is-org
1.26568E+18,19-29,female,non-org
28064611,19-29,female,non-org
2595483446,<=18,male,non-org
1.04668E+18,30-39,male,non-org
1.34235E+18,30-39,male,is-org
1.01934E+18,>=40,female,is-org
15856435,19-29,male,is-org
1.26E+18,>=40,male,non-org
1490938266,<=18,male,non-org
1490938266,<=18,male,non-org
2199874278,<=18,male,non-org
12896172,30-39,female,non-org
102915472,<=18,female,non-org
4848604156,19-29,female,non-org
9.97896E+17,<=18,male,non-org
7.77999E+17,>=40,male,non-org
97721917,<=18,male,non-org
1.41122E+18,19-29,male,non-org
1.41726E+18,<=18,male,non-org
558396901,19-29,male,non-org
558396901,19-29,male,non-org
558396901,19-29,male,non-org
7.02534E+17,<=18,male,non-org
1.26005E+18,19-29,female,non-org
8.23295E+17,<=18,male,non-org
310382248,>=40,female,non-org
7.36923E+17,<=18,male,non-org
1.07398E+18,<=18,male,non-org
9.0143E+17,<=18,male,non-org
147562726,<=18,male,non-org
1.42082E+18,19-29,male,non-org
1.43176E+18,>=40,male,non-org
1.2486E+18,<=18,male,is-org
7.68457E+17,<=18,male,is-org
2422450428,19-29,male,non-org
1.20707E+18,<=18,male,non-org
150658156,<=18,male,is-org
24749018,>=40,male,non-org
2962715181,<=18,male,is-org
743553354,<=18,male,non-org
1.3404E+18,19-29,male,non-org
2181222940,<=18,male,non-org
1.03657E+18,<=18,male,non-org
1.27733E+18,<=18,male,non-org
8.38321E+17,19-29,male,non-org
204255483,<=18,male,non-org
4068337756,>=40,female,is-org
1.26264E+18,>=40,male,non-org
1.14765E+18,19-29,male,non-org
137036008,>=40,male,non-org
1592391505,>=40,male,is-org
229207224,>=40,male,is-org
410920918,19-29,male,non-org
19522014,<=18,male,non-org
475844784,<=18,male,is-org
36897335,30-39,male,non-org
1.15808E+18,19-29,male,non-org
138124008,30-39,male,non-org
1.3973E+18,>=40,female,is-org
9.83247E+17,>=40,female,non-org
1.06124E+18,<=18,male,is-org
4301035294,19-29,male,non-org
392496414,30-39,male,non-org
8.19545E+17,<=18,female,non-org
2991222704,<=18,male,non-org
7.06896E+17,<=18,male,non-org
1.21638E+18,30-39,male,non-org
8.75905E+17,>=40,female,non-org
3232816575,19-29,male,non-org
1.37557E+18,>=40,male,is-org
543990047,<=18,male,non-org
1.15434E+18,<=18,male,non-org
343136829,<=18,female,non-org
1.28678E+18,<=18,male,is-org
7.6279E+17,<=18,male,non-org
2233320462,30-39,male,non-org
7.55368E+17,<=18,male,is-org
1.36248E+18,<=18,male,non-org
7.87988E+17,>=40,male,non-org
218072162,>=40,male,is-org
8.70812E+17,>=40,male,non-org
1.09172E+18,30-39,female,non-org
8.87738E+17,>=40,male,non-org
1.44398E+18,>=40,male,is-org
34713362,30-39,female,is-org
1.2614E+18,30-39,male,non-org
1.28028E+18,30-39,female,non-org
1.28243E+18,<=18,male,is-org
7.92432E+17,<=18,male,is-org
7.27533E+17,<=18,male,is-org
1.33628E+18,<=18,female,non-org
1.28437E+18,>=40,female,is-org
1.11682E+18,19-29,female,non-org
15965173,19-29,female,non-org
2662427166,<=18,male,non-org
9.64307E+17,30-39,female,non-org
1.2984E+18,<=18,male,non-org
1.2984E+18,<=18,male,non-org
7.84693E+17,>=40,male,non-org
1.15215E+18,19-29,male,non-org
1.27564E+18,>=40,male,non-org
187192465,<=18,female,non-org
58048328,>=40,male,non-org
7.33147E+17,30-39,male,non-org
1.40638E+18,>=40,male,is-org
368374295,19-29,female,non-org
6987882,>=40,male,non-org
7.72115E+17,19-29,female,non-org
199360923,>=40,male,is-org
9.50701E+17,30-39,male,non-org
2509462585,<=18,male,non-org
106924906,30-39,male,non-org
106924906,30-39,male,non-org
106924906,30-39,male,non-org
106924906,30-39,male,non-org
106924906,30-39,male,non-org
1.09452E+18,>=40,male,non-org
1.09452E+18,>=40,male,non-org
118260842,>=40,male,non-org
1.00659E+18,19-29,male,non-org
7.68217E+17,>=40,male,is-org
1.36557E+18,>=40,male,is-org
2453455651,<=18,male,non-org
2453455651,<=18,male,non-org
1264139258,>=40,male,non-org
3160572614,19-29,male,non-org
133942504,<=18,male,non-org
1.26907E+18,30-39,male,non-org
834413395,<=18,male,non-org
83632342,30-39,male,non-org
246694213,19-29,male,is-org
1.38317E+18,30-39,male,is-org
1.35793E+18,>=40,male,is-org
1250367589,30-39,male,non-org
23196942,19-29,male,non-org
9.99991E+17,<=18,male,non-org
300028143,<=18,male,non-org
67517498,<=18,female,non-org
9587442,30-39,female,non-org
515505290,30-39,female,is-org
515505290,30-39,female,is-org
515505290,30-39,female,is-org
1.43459E+18,19-29,male,is-org
1.38707E+18,<=18,female,non-org
7.88923E+17,30-39,male,non-org
1.28028E+18,30-39,female,non-org
23296124,19-29,female,non-org
1.40514E+18,>=40,male,non-org
1.1746E+18,19-29,male,non-org
90272103,30-39,male,non-org
102982738,30-39,male,non-org
1.11281E+18,>=40,male,non-org
489891242,<=18,male,non-org
489891242,<=18,male,non-org
489891242,<=18,male,non-org
196812538,19-29,male,non-org
781647878,19-29,male,non-org
1.36292E+18,>=40,male,non-org
1.40599E+18,>=40,male,is-org
1.30148E+18,<=18,male,non-org
186729320,>=40,male,non-org
187148231,19-29,male,non-org
56939868,>=40,male,non-org
1.40117E+18,<=18,male,non-org
35902225,>=40,male,non-org
8.45039E+17,<=18,female,non-org
1.14199E+18,>=40,male,non-org
1.38457E+18,>=40,male,is-org
1.40633E+18,>=40,male,is-org
24592359,>=40,male,non-org
1.1403E+18,19-29,male,non-org
